group,image_path,source_category,file_title,url,mime,width,height,bytes
characters,dataset/images\characters\1e5ab82d86204ccca13050e67cbe581f019bcb68.png,Category:Sebastian images,File:Sebastian Working 1.png,https://stardewvalleywiki.com/mediawiki/images/1/12/Sebastian_Working_1.png,image/png,128,128,3469
characters,dataset/images\characters\78967fba4c5557389acb65a435657ae06803b9ec.png,Category:Sebastian images,File:Sebastian.png,https://stardewvalleywiki.com/mediawiki/images/a/a8/Sebastian.png,image/png,128,128,3039
characters,dataset/images\characters\f77e2dcf5e2841949ada28b2cc8a6ca7cea49ba4.png,Category:Sebastian images,File:Sebastian Winter 09.png,https://stardewvalleywiki.com/mediawiki/images/3/36/Sebastian_Winter_09.png,image/png,128,128,1778
characters,dataset/images\characters\ee3c3e8ac3c6619357d6eb60d00f2bef3e3b4ac9.jpg,Category:Sebastian images,File:SebastianFrog.jpeg,https://stardewvalleywiki.com/mediawiki/images/8/8d/SebastianFrog.jpeg,image/jpeg,183,280,26643
characters,dataset/images\characters\8f7e7424f1f4de2e80a5fea71e8e652cb6be777c.png,Category:Shane images,File:Shane 4 Hearts ES.png,https://stardewvalleywiki.com/mediawiki/images/3/3b/Shane_4_Hearts_ES.png,image/png,467,480,255586
characters,dataset/images\characters\b2cdc6683ad378c681b611afe6c616bdf4e4891a.png,Category:Shane images,File:Shane 4 Hearts TR.png,https://stardewvalleywiki.com/mediawiki/images/4/49/Shane_4_Hearts_TR.png,image/png,512,544,121590
characters,dataset/images\characters\cd629a2c0856d68da2c677b0eee34dfebe4a665f.png,Category:Shane images,File:Emojis161.png,https://stardewvalleywiki.com/mediawiki/images/1/12/Emojis161.png,image/png,63,63,31473
characters,dataset/images\characters\7af5e5b328755460938a4da9bc898b155554982c.png,Category:Shane images,File:Shane 6 Hearts 1 ES.png,https://stardewvalleywiki.com/mediawiki/images/b/b4/Shane_6_Hearts_1_ES.png,image/png,988,715,313412
characters,dataset/images\characters\355da9070176488f64a2a64f196e776df529e242.png,Category:Shane images,File:Shane 6 Hearts 2 ES.png,https://stardewvalleywiki.com/mediawiki/images/0/00/Shane_6_Hearts_2_ES.png,image/png,988,713,150824
characters,dataset/images\characters\10a319b81b8bb31e2c9669105688e0570896773f.png,Category:Shane images,File:Shane 6 Hearts 1.png,https://stardewvalleywiki.com/mediawiki/images/2/27/Shane_6_Hearts_1.png,image/png,1300,1001,862403
characters,dataset/images\characters\c4bc8d11039af954b10bd090d5125bfbc1aab9a6.png,Category:Shane images,File:Shane 6 Hearts 1 TR.png,https://stardewvalleywiki.com/mediawiki/images/3/32/Shane_6_Hearts_1_TR.png,image/png,1296,1009,392904
characters,dataset/images\characters\31255a0eb277b3537c033b6c02105993946ac2f5.png,Category:Shane images,File:Shane 6 Hearts 2 TR.png,https://stardewvalleywiki.com/mediawiki/images/7/79/Shane_6_Hearts_2_TR.png,image/png,1296,1009,396478
characters,dataset/images\characters\968f9288e46282f9a26cfa006fbb2d570c092bfa.png,Category:Shane images,File:Shane 8 Hearts TR.png,https://stardewvalleywiki.com/mediawiki/images/b/bd/Shane_8_Hearts_TR.png,image/png,1312,696,105961
characters,dataset/images\characters\6fe84013bded001d8e7c6015d99776bf86140796.png,Category:Shane images,File:Shane 6 Hearts 2.png,https://stardewvalleywiki.com/mediawiki/images/f/fa/Shane_6_Hearts_2.png,image/png,1300,1001,871162
characters,dataset/images\characters\b9eba3e113d5bdbaf593f58ee60dbb6c88038109.png,Category:Shane images,File:Shane 8 Hearts.png,https://stardewvalleywiki.com/mediawiki/images/4/47/Shane_8_Hearts.png,image/png,1312,760,311548
characters,dataset/images\characters\f9cfaf0ee2a97a8c7b3eccb0c6083a04c5a9f225.png,Category:Shane images,File:Shane and Charlie 2.png,https://stardewvalleywiki.com/mediawiki/images/5/55/Shane_and_Charlie_2.png,image/png,128,128,3442
characters,dataset/images\characters\0ccacee6f90caaaf85662edeb6a6747a3531d5b1.png,Category:Shane images,File:Shane and Charlie.png,https://stardewvalleywiki.com/mediawiki/images/0/08/Shane_and_Charlie.png,image/png,128,128,3394
characters,dataset/images\characters\399c581cf5e31d08d4e3ef3cba86575fe59d547e.png,Category:Shane images,File:Shane and charly.png,https://stardewvalleywiki.com/mediawiki/images/d/de/Shane_and_charly.png,image/png,341,237,23917
characters,dataset/images\characters\052c5be85e14ffa8f2a507ef471fd0ed9aa4f7fa.png,Category:Shane images,File:Shane 8 Hearts ES.png,https://stardewvalleywiki.com/mediawiki/images/f/fa/Shane_8_Hearts_ES.png,image/png,993,638,281851
characters,dataset/images\characters\8fd4a051ce8b0a2d4645d83780b8d5aeea1a39c3.png,Category:Shane images,File:Shane Annoyed.png,https://stardewvalleywiki.com/mediawiki/images/c/c7/Shane_Annoyed.png,image/png,128,128,2979
characters,dataset/images\characters\d974de0de128c120b5928e978ab6f62f089ad420.png,Category:Shane images,File:Shane Beach Annoyed.png,https://stardewvalleywiki.com/mediawiki/images/e/ed/Shane_Beach_Annoyed.png,image/png,128,128,3636
characters,dataset/images\characters\164ec5f9d5a6935e1e77a1a0b3964ac4aac44b9b.png,Category:Shane images,File:Shane Beach Blushing.png,https://stardewvalleywiki.com/mediawiki/images/4/42/Shane_Beach_Blushing.png,image/png,128,128,3677
characters,dataset/images\characters\61b60a6ba9bac6bb6e5d1fc1fadc2191ba107896.png,Category:Shane images,File:Shane Beach Concerned.png,https://stardewvalleywiki.com/mediawiki/images/2/25/Shane_Beach_Concerned.png,image/png,128,128,1207
characters,dataset/images\characters\c07f16571c66087c81d41bdcf613d43fc73ec01a.png,Category:Shane images,File:Shane Beach Neutral.png,https://stardewvalleywiki.com/mediawiki/images/0/0e/Shane_Beach_Neutral.png,image/png,128,128,3648
characters,dataset/images\characters\8a7afb233cb49beff9381f729d48c6b5f171a157.png,Category:Shane images,File:Shane Beach Pleased.png,https://stardewvalleywiki.com/mediawiki/images/f/f2/Shane_Beach_Pleased.png,image/png,128,128,3651
characters,dataset/images\characters\8375682eadf47be90ebb37f26355d752a5d42806.png,Category:Shane images,File:Shane Blushing.png,https://stardewvalleywiki.com/mediawiki/images/e/e1/Shane_Blushing.png,image/png,128,128,3128
characters,dataset/images\characters\b91c55604f7c4f7a632e779bd3d2f867693e4707.png,Category:Shane images,File:Shane Beach.png,https://stardewvalleywiki.com/mediawiki/images/f/f1/Shane_Beach.png,image/png,128,128,1213
characters,dataset/images\characters\b1a8314b96a789bbcb986368d36b36aac906f8bb.png,Category:Shane images,File:Shane Concerned.png,https://stardewvalleywiki.com/mediawiki/images/9/9d/Shane_Concerned.png,image/png,128,128,3054
characters,dataset/images\characters\7dbd2729729ee9e3570121eb51c71994ef3f327a.png,Category:Shane images,File:Shane Beach Surprised.png,https://stardewvalleywiki.com/mediawiki/images/f/f0/Shane_Beach_Surprised.png,image/png,128,128,3727
characters,dataset/images\characters\5be836c3bdb18471c8b2e0862fae1c095e3cddbe.png,Category:Shane images,File:Shane 4 Hearts.png,https://stardewvalleywiki.com/mediawiki/images/1/10/Shane_4_Hearts.png,image/png,643,609,216683
characters,dataset/images\characters\41b934d5d5e283538e5c16fd66961ca18e4a4736.png,Category:Shane images,File:Shane Fallen Down.png,https://stardewvalleywiki.com/mediawiki/images/e/eb/Shane_Fallen_Down.png,image/png,128,128,3296
characters,dataset/images\characters\014174e050966ddbe8c8840bdbb6e4118548e924.png,Category:Shane images,File:Shane Happy.png,https://stardewvalleywiki.com/mediawiki/images/9/92/Shane_Happy.png,image/png,128,128,3073
characters,dataset/images\characters\c8efed9c2cd7770a6efc3e7a1107acee843c3a7b.png,Category:Shane images,File:Shane Icon.png,https://stardewvalleywiki.com/mediawiki/images/b/b4/Shane_Icon.png,image/png,32,32,480
characters,dataset/images\characters\009e35ab109bd99e73c64365b8a58f60e72d20ca.png,Category:Shane images,File:Shane JojaMart 00.png,https://stardewvalleywiki.com/mediawiki/images/1/1e/Shane_JojaMart_00.png,image/png,128,128,1146
characters,dataset/images\characters\a0c5d4452881da63f71c32987401693baba352bd.png,Category:Shane images,File:Shane JojaMart 02.png,https://stardewvalleywiki.com/mediawiki/images/3/30/Shane_JojaMart_02.png,image/png,128,128,1134
characters,dataset/images\characters\65789af7c504bb41119d1c4433aaef59f330f46f.png,Category:Shane images,File:Shane JojaMart 01.png,https://stardewvalleywiki.com/mediawiki/images/9/9c/Shane_JojaMart_01.png,image/png,128,128,1136
characters,dataset/images\characters\08dff1c8ffbe02453199c36868c0a9fb0e724948.png,Category:Shane images,File:Shane JojaMart 03.png,https://stardewvalleywiki.com/mediawiki/images/0/04/Shane_JojaMart_03.png,image/png,128,128,1169
characters,dataset/images\characters\b1ff88851c69ac4d16c21623f21e638382790555.png,Category:Shane images,File:Shane JojaMart 04.png,https://stardewvalleywiki.com/mediawiki/images/6/63/Shane_JojaMart_04.png,image/png,128,128,1199
characters,dataset/images\characters\089c460c90b2b43c3685a4c555fd55980696a3f1.png,Category:Shane images,File:Shane JojaMart 05.png,https://stardewvalleywiki.com/mediawiki/images/a/a4/Shane_JojaMart_05.png,image/png,128,128,1120
characters,dataset/images\characters\35d96cf052162c6d723c1c588689810a7e43a416.png,Category:Shane images,File:Shane Neutral.png,https://stardewvalleywiki.com/mediawiki/images/3/31/Shane_Neutral.png,image/png,128,128,3111
characters,dataset/images\characters\587ebebba7aa39816b041086fcaae604b53d1756.png,Category:Shane images,File:Shane Pleased.png,https://stardewvalleywiki.com/mediawiki/images/f/ff/Shane_Pleased.png,image/png,128,128,3043
characters,dataset/images\characters\850c2e9224294dca74cf0f91fe07a990a4ae9867.png,Category:Shane images,File:Shane JojaMart 10.png,https://stardewvalleywiki.com/mediawiki/images/f/f2/Shane_JojaMart_10.png,image/png,128,128,1216
characters,dataset/images\characters\f68fd278c88f245b23e2ebe9b4bcdad8f4683bab.png,Category:Shane images,File:Shane JojaMart 06.png,https://stardewvalleywiki.com/mediawiki/images/d/de/Shane_JojaMart_06.png,image/png,128,128,1152
characters,dataset/images\characters\6c0a864e33f8725c73aed1bc9f0ea299dfecd1a9.png,Category:Shane images,File:Shane Surprised.png,https://stardewvalleywiki.com/mediawiki/images/d/d3/Shane_Surprised.png,image/png,128,128,3173
characters,dataset/images\characters\f79ff7a99e52684c04f2699cd6207eb4717f632b.png,Category:Shane images,File:Shane Spouse Room.png,https://stardewvalleywiki.com/mediawiki/images/c/cc/Shane_Spouse_Room.png,image/png,191,286,76886
characters,dataset/images\characters\87a224d67efcc68346076a105535d84fcf30fdde.png,Category:Shane images,File:Shane Timeline.png,https://stardewvalleywiki.com/mediawiki/images/8/81/Shane_Timeline.png,image/png,887,170,33661
characters,dataset/images\characters\00b3aef19f16ec07e2dac540c9983d2dd73173ed.png,Category:Shane images,File:Shane Winter 01.png,https://stardewvalleywiki.com/mediawiki/images/c/c4/Shane_Winter_01.png,image/png,128,128,1492
characters,dataset/images\characters\e3133f929ab3f6d76a8524f620081a071e514a19.png,Category:Shane images,File:Shane Winter 00.png,https://stardewvalleywiki.com/mediawiki/images/0/0f/Shane_Winter_00.png,image/png,128,128,1507
characters,dataset/images\characters\acf540aecf350ec2334910c1fa6172dfc663b362.png,Category:Shane images,File:Shane Winter 02.png,https://stardewvalleywiki.com/mediawiki/images/6/6e/Shane_Winter_02.png,image/png,128,128,1503
characters,dataset/images\characters\1eaf25e552e0189356204e0e573b29a4e5602136.png,Category:Shane images,File:Shane Beach Happy.png,https://stardewvalleywiki.com/mediawiki/images/d/d1/Shane_Beach_Happy.png,image/png,128,128,1233
characters,dataset/images\characters\561e6939e23c32e0af9a6846750a6652b1394660.png,Category:Shane images,File:Shane Winter 03.png,https://stardewvalleywiki.com/mediawiki/images/6/62/Shane_Winter_03.png,image/png,128,128,1531
characters,dataset/images\characters\985c6b509d3b325f66622f10fb443488722f62a5.png,Category:Shane images,File:Shane Winter 05.png,https://stardewvalleywiki.com/mediawiki/images/d/de/Shane_Winter_05.png,image/png,128,128,1489
characters,dataset/images\characters\e3f86238e2bd9d209bc1c10ab1bf6fac56799d42.png,Category:Shane images,File:Shane Winter 06.png,https://stardewvalleywiki.com/mediawiki/images/1/19/Shane_Winter_06.png,image/png,128,128,1537
characters,dataset/images\characters\60587be57c9881f60bd677c57a153cace0f77b79.png,Category:Shane images,File:Shane Winter 08.png,https://stardewvalleywiki.com/mediawiki/images/2/20/Shane_Winter_08.png,image/png,128,128,1625
characters,dataset/images\characters\bc7059354ea5b64ec30e95cf3f3a81bb06884076.png,Category:Shane images,File:Shane Winter 10.png,https://stardewvalleywiki.com/mediawiki/images/d/d2/Shane_Winter_10.png,image/png,128,128,1602
characters,dataset/images\characters\d94ee0dd922196a0e9ddd29e9127d3d21e42ea54.png,Category:Shane images,File:Shane Winter 09.png,https://stardewvalleywiki.com/mediawiki/images/3/31/Shane_Winter_09.png,image/png,128,128,1682
characters,dataset/images\characters\1e92bcd59a89ddd4083fdd95f8046f446da0c272.png,Category:Shane images,File:Shane.png,https://stardewvalleywiki.com/mediawiki/images/8/8b/Shane.png,image/png,128,128,3108
characters,dataset/images\characters\c128ca8baa8674f426903361d53fda650ee542fd.png,Category:Shane images,File:Shane Winter 04.png,https://stardewvalleywiki.com/mediawiki/images/2/2b/Shane_Winter_04.png,image/png,128,128,1583
characters,dataset/images\characters\f25e3256eafbd5ba8893c06fb28d49e45e9ac29c.png,Category:Vincent images,File:Emojis181.png,https://stardewvalleywiki.com/mediawiki/images/2/24/Emojis181.png,image/png,63,63,31530
characters,dataset/images\characters\24c145c54298f728d1a5a6327cca210647d40238.png,Category:Vincent images,File:Vincent Happy.png,https://stardewvalleywiki.com/mediawiki/images/5/5d/Vincent_Happy.png,image/png,128,128,2570
characters,dataset/images\characters\d504bd4dc6c206dedb209f37a0aafc36a5f37f91.png,Category:Vincent images,File:Vincent Concerned.png,https://stardewvalleywiki.com/mediawiki/images/8/89/Vincent_Concerned.png,image/png,128,128,2670
characters,dataset/images\characters\2d6c3f21a42c3b8b5f3a07ef240bbf2d026f10be.png,Category:Shane images,File:Shane Winter Fallen Down.png,https://stardewvalleywiki.com/mediawiki/images/e/eb/Shane_Winter_Fallen_Down.png,image/png,128,128,5804
characters,dataset/images\characters\d0ca162cd971f72e56f774e04315ff20d5caa7e4.png,Category:Vincent images,File:Vincent Neutral.png,https://stardewvalleywiki.com/mediawiki/images/b/ba/Vincent_Neutral.png,image/png,128,128,2650
characters,dataset/images\characters\0ebc16b43f6f55675c5aa39a8fa754f145a6642f.png,Category:Vincent images,File:Vincent Icon.png,https://stardewvalleywiki.com/mediawiki/images/0/0b/Vincent_Icon.png,image/png,32,32,587
characters,dataset/images\characters\0609d758c1b00b4a33e5f950412ef22bdbf0e922.png,Category:Vincent images,File:Vincent Winter 01.png,https://stardewvalleywiki.com/mediawiki/images/f/f7/Vincent_Winter_01.png,image/png,128,128,1370
characters,dataset/images\characters\da059391ab6c78f6f4c87f5b3b4a363f9cde5f16.png,Category:Vincent images,File:Vincent Winter 00.png,https://stardewvalleywiki.com/mediawiki/images/c/c5/Vincent_Winter_00.png,image/png,128,128,1403
characters,dataset/images\characters\7ce76c9f42261a67cf636796d74635f7ca1ff55b.png,Category:Vincent images,File:Vincent Winter 02.png,https://stardewvalleywiki.com/mediawiki/images/9/96/Vincent_Winter_02.png,image/png,128,128,1393
characters,dataset/images\characters\fd115b6d516ac9af0a78c282a6c7046e3925901f.png,Category:Vincent images,File:Vincent Winter 03.png,https://stardewvalleywiki.com/mediawiki/images/d/dc/Vincent_Winter_03.png,image/png,128,128,1401
characters,dataset/images\characters\f1d084ef2a928c5b3623e224838fd7f2d19140e3.png,Category:Vincent images,File:Vincent.png,https://stardewvalleywiki.com/mediawiki/images/f/f1/Vincent.png,image/png,128,128,2707
characters,dataset/images\characters\443e2e20b3deac3e577d037a14e505b691fa1f37.png,Category:Willy images,File:Emojis177.png,https://stardewvalleywiki.com/mediawiki/images/d/d1/Emojis177.png,image/png,63,63,31533
characters,dataset/images\characters\4122e833c554cb095721c2dbfdd0df509cdcfb5c.png,Category:Willy images,File:Willy Concerned.png,https://stardewvalleywiki.com/mediawiki/images/c/c6/Willy_Concerned.png,image/png,128,128,2807
characters,dataset/images\characters\2937ec6e487bd76cff5ebdac4943cbd226649d69.png,Category:Willy images,File:Willy Happy.png,https://stardewvalleywiki.com/mediawiki/images/6/66/Willy_Happy.png,image/png,128,128,2796
characters,dataset/images\characters\c4c9db9a6b18987e3a1f02c4fc97e480c55c7d02.png,Category:Willy images,File:Willy Icon.png,https://stardewvalleywiki.com/mediawiki/images/7/73/Willy_Icon.png,image/png,32,32,569
characters,dataset/images\characters\ad75b4206f6eafbc874cfe0c8a1ea77511bc8cc8.png,Category:Willy images,File:Willy Smoking.png,https://stardewvalleywiki.com/mediawiki/images/0/0c/Willy_Smoking.png,image/png,128,128,3067
characters,dataset/images\characters\fa79e07a401d9c49b84e2e7c5beff818b019e683.png,Category:Willy images,File:Willy Winter 00.png,https://stardewvalleywiki.com/mediawiki/images/2/24/Willy_Winter_00.png,image/png,128,128,1410
characters,dataset/images\characters\2ae44e949be14fd95dfcb6f0fab03de2cf50b0b2.png,Category:Willy images,File:Willy Winter 02.png,https://stardewvalleywiki.com/mediawiki/images/a/a7/Willy_Winter_02.png,image/png,128,128,1422
characters,dataset/images\characters\cba924c8949adfea14fa082a90a8afeb6604a3ea.png,Category:Willy images,File:Willy Winter 03.png,https://stardewvalleywiki.com/mediawiki/images/b/b8/Willy_Winter_03.png,image/png,128,128,1503
characters,dataset/images\characters\7ffc2eb5c7552122c076d6384c6c6de41ed05847.png,Category:Willy images,File:Willy Winter 01.png,https://stardewvalleywiki.com/mediawiki/images/1/1e/Willy_Winter_01.png,image/png,128,128,1404
characters,dataset/images\characters\22117ed2ab7aa88fe07271ec5a510137b727b09a.png,Category:Willy images,File:Willy.png,https://stardewvalleywiki.com/mediawiki/images/8/82/Willy.png,image/png,128,128,2822
characters,dataset/images\characters\77163a4fad7d31790fc2477deac3611c3eda2c27.jpg,Category:Wizard images,File:Junimos-WizardTower DE.jpg,https://stardewvalleywiki.com/mediawiki/images/3/34/Junimos-WizardTower_DE.jpg,image/jpeg,1920,1080,170601
characters,dataset/images\characters\78c25c5c88aa718b72795405f7292666721ba61e.jpg,Category:Wizard images,File:Junimos-WizardTower RU.jpg,https://stardewvalleywiki.com/mediawiki/images/5/5d/Junimos-WizardTower_RU.jpg,image/jpeg,1628,976,229978
characters,dataset/images\characters\daee67d69134dcb9c3736110546985813a7616df.png,Category:Wizard images,File:Wizard Icon.png,https://stardewvalleywiki.com/mediawiki/images/e/e9/Wizard_Icon.png,image/png,32,32,692
characters,dataset/images\characters\975332ea7f84f17ffa2bfb77e5f67be8434418b9.png,Category:Wizard images,File:Wizard Merpeople First DE.png,https://stardewvalleywiki.com/mediawiki/images/d/d9/Wizard_Merpeople_First_DE.png,image/png,957,333,9642
characters,dataset/images\characters\d42649d7b3ebbb37366b0a8db591da01cfde939b.jpg,Category:Wizard images,File:Junimos-WizardTower.jpg,https://stardewvalleywiki.com/mediawiki/images/0/0f/Junimos-WizardTower.jpg,image/jpeg,1920,1080,118474
characters,dataset/images\characters\6231513b978fb260033df12e19076aae903e2b41.png,Category:Wizard images,File:Wizard Merpeople First ES.png,https://stardewvalleywiki.com/mediawiki/images/f/f4/Wizard_Merpeople_First_ES.png,image/png,957,333,10984
characters,dataset/images\characters\30a2a3a042d5c02796e2890a27cc134c9714cf8a.jpg,Category:Wizard images,File:Junimos-WizardTower TR.jpg,https://stardewvalleywiki.com/mediawiki/images/3/30/Junimos-WizardTower_TR.jpg,image/jpeg,1920,1080,537437
characters,dataset/images\characters\001a3bd4535e01a4b206c13534530613e7a7d267.png,Category:Wizard images,File:Wizard Merpeople First FR.png,https://stardewvalleywiki.com/mediawiki/images/e/e9/Wizard_Merpeople_First_FR.png,image/png,957,333,17144
characters,dataset/images\characters\a0fe9d99d7b922eb029d26fd5bfc687815c07173.png,Category:Wizard images,File:Wizard Merpeople First JA.png,https://stardewvalleywiki.com/mediawiki/images/a/ab/Wizard_Merpeople_First_JA.png,image/png,957,333,17578
characters,dataset/images\characters\8300070fecdeba0192310d2d4dba9fb36da300a0.png,Category:Wizard images,File:Wizard Merpeople First RU.png,https://stardewvalleywiki.com/mediawiki/images/c/cd/Wizard_Merpeople_First_RU.png,image/png,957,333,9992
characters,dataset/images\characters\4649a9cb17935a018b0fe241c8c00e836c561d8c.png,Category:Wizard images,File:Wizard Merpeople First PT.png,https://stardewvalleywiki.com/mediawiki/images/1/1a/Wizard_Merpeople_First_PT.png,image/png,957,333,9632
characters,dataset/images\characters\bf60b2c60e5e9c65e4f247fac1f749683c926210.png,Category:Wizard images,File:Wizard Merpeople First TR.png,https://stardewvalleywiki.com/mediawiki/images/8/84/Wizard_Merpeople_First_TR.png,image/png,957,333,13561
characters,dataset/images\characters\1eafdc88e7f9b8807c66ac6bf2c24f8edc7d4088.png,Category:Wizard images,File:Wizard Merpeople First.png,https://stardewvalleywiki.com/mediawiki/images/e/e0/Wizard_Merpeople_First.png,image/png,957,333,18205
characters,dataset/images\characters\c729bdf150e652c5bcdcfce95fb2b588e67ec640.png,Category:Wizard images,File:Wizard Merpeople First ZH.png,https://stardewvalleywiki.com/mediawiki/images/0/09/Wizard_Merpeople_First_ZH.png,image/png,957,333,11193
characters,dataset/images\characters\256139c251e8a49fa2fd4cbd02609f97924e7895.png,Category:Wizard images,File:Wizard Merpeople Second DE.png,https://stardewvalleywiki.com/mediawiki/images/7/73/Wizard_Merpeople_Second_DE.png,image/png,957,333,10331
characters,dataset/images\characters\35898062b3b22c54ab104090375ab1322bed2936.png,Category:Wizard images,File:Wizard Merpeople Second ES.png,https://stardewvalleywiki.com/mediawiki/images/3/3c/Wizard_Merpeople_Second_ES.png,image/png,957,333,9564
characters,dataset/images\characters\e9b117a20f9c4fd1e751622a75c2d0b1e7c61c31.png,Category:Wizard images,File:Wizard Merpeople Second FR.png,https://stardewvalleywiki.com/mediawiki/images/1/11/Wizard_Merpeople_Second_FR.png,image/png,957,333,14505
characters,dataset/images\characters\d74744aec637c89739f2307a6d9e21a20ba50d49.png,Category:Wizard images,File:Wizard Merpeople Second PT.png,https://stardewvalleywiki.com/mediawiki/images/9/90/Wizard_Merpeople_Second_PT.png,image/png,957,333,9856
characters,dataset/images\characters\f29ddd5806739e6fed9b19281cd2e0a72963ae13.png,Category:Wizard images,File:Wizard Merpeople Second JA.png,https://stardewvalleywiki.com/mediawiki/images/8/84/Wizard_Merpeople_Second_JA.png,image/png,957,333,17736
characters,dataset/images\characters\b998d6924823e342d477a7dcc653a124ae0fa74a.png,Category:Wizard images,File:Wizard Merpeople Second RU.png,https://stardewvalleywiki.com/mediawiki/images/9/9e/Wizard_Merpeople_Second_RU.png,image/png,957,333,10676
characters,dataset/images\characters\063a9177e38cec4d42621ff7b05e9b8ac255144b.png,Category:Wizard images,File:Wizard Merpeople Second TR.png,https://stardewvalleywiki.com/mediawiki/images/8/8e/Wizard_Merpeople_Second_TR.png,image/png,957,333,13154
characters,dataset/images\characters\a5b712423e1ce6eff638431ff5df40ab5213270e.png,Category:Wizard images,File:Wizard Merpeople Second.png,https://stardewvalleywiki.com/mediawiki/images/3/3c/Wizard_Merpeople_Second.png,image/png,957,333,17548
characters,dataset/images\characters\f759c54fed401c0811a3eced9c7f132891c3c8f2.png,Category:Wizard images,File:Emojis178.png,https://stardewvalleywiki.com/mediawiki/images/c/c2/Emojis178.png,image/png,63,63,31483
characters,dataset/images\characters\e217fd2369039ca8092a349fba890793fd3272fa.png,Category:Wizard images,File:Wizard.png,https://stardewvalleywiki.com/mediawiki/images/c/c7/Wizard.png,image/png,128,128,3575
characters,dataset/images\characters\fbdcedd4ee4087aad3905a6967843fb5fd47c41d.png,Category:Wizard images,File:Wizard Surprised.png,https://stardewvalleywiki.com/mediawiki/images/0/04/Wizard_Surprised.png,image/png,128,128,3645
characters,dataset/images\characters\c4aada48670d79db6cd5aa732b163cda37b428b6.png,Category:Wizard images,File:Wizard Merpeople Second ZH.png,https://stardewvalleywiki.com/mediawiki/images/9/9b/Wizard_Merpeople_Second_ZH.png,image/png,957,333,11681
fish,dataset/images\fish\44c457e3acb87931418602c52a10c67b7ab0f136.png,Category:Fish images,File:Blue Discus.png,https://stardewvalleywiki.com/mediawiki/images/e/ee/Blue_Discus.png,image/png,48,48,389
fish,dataset/images\fish\8259f5be99cbbea8bfea11ff0ae661c961b2f9f5.png,Category:Fish images,File:Carp.png,https://stardewvalleywiki.com/mediawiki/images/a/a8/Carp.png,image/png,48,48,283
fish,dataset/images\fish\8b655d19913bc958fce26537e2cb70703f6aea00.png,Category:Fish images,File:Angler.png,https://stardewvalleywiki.com/mediawiki/images/b/bf/Angler.png,image/png,48,48,309
fish,dataset/images\fish\30a7bfef9ade18cf696852ea5e4c1db9410934b2.png,Category:Fish images,File:Albacore.png,https://stardewvalleywiki.com/mediawiki/images/e/e1/Albacore.png,image/png,48,48,285
fish,dataset/images\fish\a9d03af989698cb4c8e842765e78a8f5fb2a775d.png,Category:Fish images,File:Blobfish.png,https://stardewvalleywiki.com/mediawiki/images/7/7f/Blobfish.png,image/png,48,48,358
fish,dataset/images\fish\8ad33960f72a9ddd97ad527415ba513f7a8ae622.png,Category:Fish images,File:Bream.png,https://stardewvalleywiki.com/mediawiki/images/8/82/Bream.png,image/png,48,48,305
fish,dataset/images\fish\680ce86a3317513575ad2c5c8dcb8a5d1d502d8e.png,Category:Fish images,File:Bullhead.png,https://stardewvalleywiki.com/mediawiki/images/d/db/Bullhead.png,image/png,48,48,264
fish,dataset/images\fish\5319b79c3e371570cc3b39fbc18e9e4e0737b750.png,Category:Fish images,File:Anchovy.png,https://stardewvalleywiki.com/mediawiki/images/7/79/Anchovy.png,image/png,48,48,248
fish,dataset/images\fish\1079ca4885e49da964e80144df5983bbdefdf56b.png,Category:Fish images,File:Catfish.png,https://stardewvalleywiki.com/mediawiki/images/9/99/Catfish.png,image/png,48,48,298
fish,dataset/images\fish\3aa4e882bbbb1aed58ca4b386403afb9d1aaca83.png,Category:Fish images,File:Dorado.png,https://stardewvalleywiki.com/mediawiki/images/1/18/Dorado.png,image/png,48,48,626
fish,dataset/images\fish\14ecda8379c653bb2a5d6ecd4b2d077606195906.png,Category:Fish images,File:Eel.png,https://stardewvalleywiki.com/mediawiki/images/9/91/Eel.png,image/png,48,48,576
fish,dataset/images\fish\b874308393c9123be3f631b8f64d2766ad820096.png,Category:Fish images,File:Chub.png,https://stardewvalleywiki.com/mediawiki/images/b/bd/Chub.png,image/png,48,48,252
fish,dataset/images\fish\67a9378da8ee44a06a19bb5871fe7ccdedf21b80.png,Category:Fish images,File:Ghostfish.png,https://stardewvalleywiki.com/mediawiki/images/7/72/Ghostfish.png,image/png,48,48,614
fish,dataset/images\fish\47fb171273f217fdacc7ffb1def94c25a02d6080.png,Category:Fish images,File:Flounder.png,https://stardewvalleywiki.com/mediawiki/images/8/85/Flounder.png,image/png,48,48,375
fish,dataset/images\fish\64af44edd9a61432fb4295978430735afc91773f.png,Category:Fish images,File:Glacierfish Jr..png,https://stardewvalleywiki.com/mediawiki/images/d/db/Glacierfish_Jr..png,image/png,48,48,377
fish,dataset/images\fish\fb895f4bd4169a232c3e866f43c8dcaedd7b1b9e.png,Category:Fish images,File:Crimsonfish.png,https://stardewvalleywiki.com/mediawiki/images/d/dc/Crimsonfish.png,image/png,48,48,272
fish,dataset/images\fish\f014888a11ce821d433e5b126e5ec59cbc8450b2.png,Category:Fish images,File:Glacierfish.png,https://stardewvalleywiki.com/mediawiki/images/f/fd/Glacierfish.png,image/png,48,48,367
