image_path,source_category,file_title,url,orig_mime,orig_width,orig_height,orig_bytes
dataset/images_48\-5922576869616820062.png,Category:Sapling images,File:Tea Sapling.png,https://stardewvalleywiki.com/mediawiki/images/1/12/Tea_Sapling.png,image/png,48,48,346
dataset/images_48\378880933779087246.png,Category:Sapling images,File:Peach Sapling.png,https://stardewvalleywiki.com/mediawiki/images/e/e3/Peach_Sapling.png,image/png,48,48,697
dataset/images_48\-1571882762869097003.png,Category:Bait images,File:Bait.png,https://stardewvalleywiki.com/mediawiki/images/f/ff/Bait.png,image/png,48,48,217
dataset/images_48\-4334704074712989429.png,Category:Bait images,File:Dark Purple Bait.png,https://stardewvalleywiki.com/mediawiki/images/7/7a/Dark_Purple_Bait.png,image/png,48,48,325
dataset/images_48\8252312972984507719.png,Category:Bait images,File:Wild Bait.png,https://stardewvalleywiki.com/mediawiki/images/d/da/Wild_Bait.png,image/png,48,48,595
dataset/images_48\-3846143203747661009.png,Category:Chest images,File:ChestDarkGrey.png,https://stardewvalleywiki.com/mediawiki/images/1/17/ChestDarkGrey.png,image/png,48,75,556
dataset/images_48\7932156057439349018.png,Category:Bait images,File:Purple Bait.png,https://stardewvalleywiki.com/mediawiki/images/6/6b/Purple_Bait.png,image/png,48,48,325
dataset/images_48\-1701067403603099351.png,Category:Chest images,File:ChestAqua.png,https://stardewvalleywiki.com/mediawiki/images/7/75/ChestAqua.png,image/png,48,75,714
dataset/images_48\-9030254820736620787.png,Category:Bait images,File:Light Red Bait.png,https://stardewvalleywiki.com/mediawiki/images/a/ae/Light_Red_Bait.png,image/png,48,48,325
dataset/images_48\9024246387911265918.png,Category:Chest images,File:ChestLightGrey.png,https://stardewvalleywiki.com/mediawiki/images/5/56/ChestLightGrey.png,image/png,48,75,555
dataset/images_48\7118471576973214283.png,Category:Bait images,File:Yellow Bait.png,https://stardewvalleywiki.com/mediawiki/images/e/e8/Yellow_Bait.png,image/png,48,48,325
dataset/images_48\4760570902388181235.png,Category:Bait images,File:Pink Bait.png,https://stardewvalleywiki.com/mediawiki/images/9/9b/Pink_Bait.png,image/png,48,48,325
dataset/images_48\-1740223694865497969.png,Category:Bait images,File:Violet Bait.png,https://stardewvalleywiki.com/mediawiki/images/9/93/Violet_Bait.png,image/png,48,48,325
dataset/images_48\-1075387567128268825.png,Category:Chest images,File:ChestLightPink.png,https://stardewvalleywiki.com/mediawiki/images/5/5a/ChestLightPink.png,image/png,48,75,568
dataset/images_48\2862762802675594349.png,Category:Chest images,File:ChestRed.png,https://stardewvalleywiki.com/mediawiki/images/e/ef/ChestRed.png,image/png,48,75,540
dataset/images_48\-1545340658584759417.png,Category:Chest images,File:ChestPurple.png,https://stardewvalleywiki.com/mediawiki/images/4/40/ChestPurple.png,image/png,48,75,559
dataset/images_48\4099349045117497401.png,Category:Bait images,File:White Bait.png,https://stardewvalleywiki.com/mediawiki/images/3/30/White_Bait.png,image/png,48,48,325
dataset/images_48\-8684416624656185821.png,Category:Bait images,File:Red Bait.png,https://stardewvalleywiki.com/mediawiki/images/0/01/Red_Bait.png,image/png,48,48,325
dataset/images_48\-4435272569241196974.png,Category:Bait images,File:Magic Bait.png,https://stardewvalleywiki.com/mediawiki/images/5/58/Magic_Bait.png,image/png,48,48,413
dataset/images_48\-6752869696402289049.png,Category:Chest images,File:ChestDarkPurple.png,https://stardewvalleywiki.com/mediawiki/images/c/c7/ChestDarkPurple.png,image/png,48,75,565
dataset/images_48\-3168368865106059898.png,Category:Bait images,File:Dark Brown Bait.png,https://stardewvalleywiki.com/mediawiki/images/b/b0/Dark_Brown_Bait.png,image/png,48,48,325
dataset/images_48\3381015251241778644.png,Category:Bait images,File:Brown Bait.png,https://stardewvalleywiki.com/mediawiki/images/2/2a/Brown_Bait.png,image/png,48,48,325
dataset/images_48\5099579208246338425.png,Category:Bait images,File:Magnet.png,https://stardewvalleywiki.com/mediawiki/images/8/8c/Magnet.png,image/png,48,48,473
dataset/images_48\8207444753431225216.png,Category:Chest images,File:ChestMagenta.png,https://stardewvalleywiki.com/mediawiki/images/d/d6/ChestMagenta.png,image/png,48,75,557
dataset/images_48\-5592294510115652086.png,Category:Chest images,File:Chest.png,https://stardewvalleywiki.com/mediawiki/images/b/b3/Chest.png,image/png,48,96,454
dataset/images_48\-2110038112166749796.png,Category:Bait images,File:Light Blue Bait.png,https://stardewvalleywiki.com/mediawiki/images/4/42/Light_Blue_Bait.png,image/png,48,48,325
dataset/images_48\1089516681545332880.png,Category:Chest images,File:ChestGreen.png,https://stardewvalleywiki.com/mediawiki/images/1/1b/ChestGreen.png,image/png,48,75,544
dataset/images_48\-5980125060232537326.png,Category:Bait images,File:Green Bait.png,https://stardewvalleywiki.com/mediawiki/images/0/0a/Green_Bait.png,image/png,48,48,325
dataset/images_48\-5763662406862895813.png,Category:Bait images,File:Deluxe Bait.png,https://stardewvalleywiki.com/mediawiki/images/4/43/Deluxe_Bait.png,image/png,48,48,368
dataset/images_48\-4781102173340430122.png,Category:Chest images,File:ChestPink.png,https://stardewvalleywiki.com/mediawiki/images/d/da/ChestPink.png,image/png,48,75,569
dataset/images_48\-7782678198298122091.png,Category:Chest images,File:ChestOrange.png,https://stardewvalleywiki.com/mediawiki/images/c/cc/ChestOrange.png,image/png,48,75,568
dataset/images_48\-8271308693579538960.png,Category:Chest images,File:ChestBlue.png,https://stardewvalleywiki.com/mediawiki/images/a/ac/ChestBlue.png,image/png,48,75,566
dataset/images_48\-4473172352367562669.png,Category:Bait images,File:Dark Gray Bait.png,https://stardewvalleywiki.com/mediawiki/images/9/96/Dark_Gray_Bait.png,image/png,48,48,325
dataset/images_48\-2298721329800223070.png,Category:Chest images,File:ChestLightOrange.png,https://stardewvalleywiki.com/mediawiki/images/d/d9/ChestLightOrange.png,image/png,48,75,569
dataset/images_48\-5078431003742976797.png,Category:Bait images,File:Beige Bait.png,https://stardewvalleywiki.com/mediawiki/images/1/1e/Beige_Bait.png,image/png,48,48,325
dataset/images_48\6182404239965389092.png,Category:Chest images,File:ChestWhite.png,https://stardewvalleywiki.com/mediawiki/images/4/44/ChestWhite.png,image/png,48,75,554
dataset/images_48\-4017314781681369435.png,Category:Bait images,File:Orange Bait.png,https://stardewvalleywiki.com/mediawiki/images/c/c7/Orange_Bait.png,image/png,48,48,325
dataset/images_48\8242527966660839852.png,Category:Chest images,File:ChestLimeGreen.png,https://stardewvalleywiki.com/mediawiki/images/a/a4/ChestLimeGreen.png,image/png,48,75,560
dataset/images_48\-4180618451471133705.png,Category:Bait images,File:Challenge Bait.png,https://stardewvalleywiki.com/mediawiki/images/9/96/Challenge_Bait.png,image/png,48,48,426
dataset/images_48\-3725441810200858659.png,Category:Bait images,File:Gray Bait.png,https://stardewvalleywiki.com/mediawiki/images/5/5e/Gray_Bait.png,image/png,48,48,325
dataset/images_48\-6908127140139364904.png,Category:Chest images,File:ChestDarkRed.png,https://stardewvalleywiki.com/mediawiki/images/3/36/ChestDarkRed.png,image/png,48,75,557
dataset/images_48\3677905793360021877.png,Category:Bait images,File:Blue Bait.png,https://stardewvalleywiki.com/mediawiki/images/d/d8/Blue_Bait.png,image/png,48,48,325
dataset/images_48\-4286655121994157277.png,Category:Chest images,File:ChestLightBlue.png,https://stardewvalleywiki.com/mediawiki/images/6/60/ChestLightBlue.png,image/png,48,75,567
dataset/images_48\-1446484693663439662.png,Category:Chest images,File:ChestMediumGrey.png,https://stardewvalleywiki.com/mediawiki/images/e/e3/ChestMediumGrey.png,image/png,48,75,556
dataset/images_48\-907890549955325046.png,Category:Chest images,File:ChestTeal.png,https://stardewvalleywiki.com/mediawiki/images/a/ad/ChestTeal.png,image/png,48,75,556
dataset/images_48\6193436577695769529.png,Category:Craftable lighting images,File:Barrel Brazier.png,https://stardewvalleywiki.com/mediawiki/images/7/78/Barrel_Brazier.png,image/png,48,75,350
dataset/images_48\-4957297657981504333.png,Category:Craftable lighting images,File:Carved Brazier.png,https://stardewvalleywiki.com/mediawiki/images/3/3c/Carved_Brazier.png,image/png,48,75,368
dataset/images_48\4899996204610207488.png,Category:Chest images,File:ChestYellow.png,https://stardewvalleywiki.com/mediawiki/images/d/d6/ChestYellow.png,image/png,48,75,570
dataset/images_48\-4615211995906573723.png,Category:Craftable lighting images,File:Campfire.png,https://stardewvalleywiki.com/mediawiki/images/0/01/Campfire.png,image/png,48,51,375
dataset/images_48\-5746602038757468311.png,Category:Craftable lighting images,File:Jack-O-Lantern.png,https://stardewvalleywiki.com/mediawiki/images/1/17/Jack-O-Lantern.png,image/png,48,48,365
dataset/images_48\-6747080007722801705.png,Category:Craftable lighting images,File:Iron Lamp-post.png,https://stardewvalleywiki.com/mediawiki/images/b/b0/Iron_Lamp-post.png,image/png,48,96,770
dataset/images_48\-8561190616508684827.png,Category:Craftable lighting images,File:Gold Brazier.png,https://stardewvalleywiki.com/mediawiki/images/b/b7/Gold_Brazier.png,image/png,48,75,652
dataset/images_48\6524229040570455393.png,Category:Craftable lighting images,File:Marble Brazier.png,https://stardewvalleywiki.com/mediawiki/images/e/e0/Marble_Brazier.png,image/png,48,75,678
dataset/images_48\7956041076096513549.png,Category:Craftable lighting images,File:Skull Brazier.png,https://stardewvalleywiki.com/mediawiki/images/e/e6/Skull_Brazier.png,image/png,48,75,776
dataset/images_48\-5908831127951360083.png,Category:Craftable lighting images,File:Stone Brazier.png,https://stardewvalleywiki.com/mediawiki/images/1/1a/Stone_Brazier.png,image/png,48,75,616
dataset/images_48\927625836797152143.png,Category:Craftable lighting images,File:Torch.png,https://stardewvalleywiki.com/mediawiki/images/b/b2/Torch.png,image/png,48,48,372
dataset/images_48\-1852603584187342529.png,Category:Craftable lighting images,File:Stump Brazier.png,https://stardewvalleywiki.com/mediawiki/images/f/f2/Stump_Brazier.png,image/png,48,75,681
dataset/images_48\6658537318395490117.png,Category:Craftable lighting images,File:Wooden Brazier.png,https://stardewvalleywiki.com/mediawiki/images/3/34/Wooden_Brazier.png,image/png,48,96,946
dataset/images_48\6723878447785629005.png,Category:Decor images,File:Brick Floor.png,https://stardewvalleywiki.com/mediawiki/images/2/29/Brick_Floor.png,image/png,48,48,438
dataset/images_48\-467363315531821908.png,Category:Decor images,File:Brick Floor Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/b/b9/Brick_Floor_Tile_Winter.png,image/png,128,128,1475
dataset/images_48\-3424526848760868124.png,Category:Craftable lighting images,File:Wood Lamp-post.png,https://stardewvalleywiki.com/mediawiki/images/c/c8/Wood_Lamp-post.png,image/png,48,96,794
dataset/images_48\3897511284989225747.png,Category:Decor images,File:Brick Floor Tile.png,https://stardewvalleywiki.com/mediawiki/images/e/e0/Brick_Floor_Tile.png,image/png,128,128,1404
dataset/images_48\4508375312059832444.png,Category:Decor images,File:Cobblestone Path Tile.png,https://stardewvalleywiki.com/mediawiki/images/f/fb/Cobblestone_Path_Tile.png,image/png,128,128,1168
dataset/images_48\-2516502568293942840.png,Category:Decor images,File:Cobblestone Path Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/9/99/Cobblestone_Path_Tile_Winter.png,image/png,128,128,1862
dataset/images_48\-5811332624630631416.png,Category:Decor images,File:Cobblestone Path.png,https://stardewvalleywiki.com/mediawiki/images/9/90/Cobblestone_Path.png,image/png,48,48,805
dataset/images_48\5284000118288980573.png,Category:Decor images,File:Crystal Floor Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/4/4f/Crystal_Floor_Tile_Winter.png,image/png,128,128,680
dataset/images_48\5477301150277680576.png,Category:Decor images,File:Crystal Floor Tile.png,https://stardewvalleywiki.com/mediawiki/images/2/24/Crystal_Floor_Tile.png,image/png,128,128,481
dataset/images_48\1143001025711867458.png,Category:Decor images,File:Crystal Floor.png,https://stardewvalleywiki.com/mediawiki/images/a/a4/Crystal_Floor.png,image/png,48,48,182
dataset/images_48\436968771209495091.png,Category:Decor images,File:Crystal Path Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/5/57/Crystal_Path_Tile_Winter.png,image/png,128,128,2119
dataset/images_48\-4689863420249806322.png,Category:Decor images,File:Crystal Path Tile.png,https://stardewvalleywiki.com/mediawiki/images/b/b4/Crystal_Path_Tile.png,image/png,128,128,1701
dataset/images_48\4748083601021720312.png,Category:Decor images,File:Gravel Path Tile.png,https://stardewvalleywiki.com/mediawiki/images/2/26/Gravel_Path_Tile.png,image/png,128,128,8114
dataset/images_48\-7215504687025208900.png,Category:Decor images,File:Gravel Path Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/b/ba/Gravel_Path_Tile_Winter.png,image/png,128,128,5581
dataset/images_48\7441814595602877050.png,Category:Decor images,File:Gravel Path.png,https://stardewvalleywiki.com/mediawiki/images/1/15/Gravel_Path.png,image/png,48,48,881
dataset/images_48\5722432071232404869.png,Category:Decor images,File:Crystal Path.png,https://stardewvalleywiki.com/mediawiki/images/9/9b/Crystal_Path.png,image/png,48,48,701
dataset/images_48\2356912024802293592.png,Category:Decor images,File:Rustic Plank Floor Tile.png,https://stardewvalleywiki.com/mediawiki/images/2/25/Rustic_Plank_Floor_Tile.png,image/png,128,128,1035
dataset/images_48\-5095643246197523897.png,Category:Decor images,File:Rustic Plank Floor.png,https://stardewvalleywiki.com/mediawiki/images/9/9e/Rustic_Plank_Floor.png,image/png,48,48,298
dataset/images_48\-3798911428808584924.png,Category:Decor images,File:Stepping Stone Path Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/7/7b/Stepping_Stone_Path_Tile_Winter.png,image/png,128,128,3787
dataset/images_48\7405814900289128303.png,Category:Decor images,File:Stepping Stone Path.png,https://stardewvalleywiki.com/mediawiki/images/1/1b/Stepping_Stone_Path.png,image/png,48,48,536
dataset/images_48\-6314562885356780459.png,Category:Decor images,File:Stepping Stone Path Tile.png,https://stardewvalleywiki.com/mediawiki/images/4/43/Stepping_Stone_Path_Tile.png,image/png,126,126,6946
dataset/images_48\2656520881920251495.png,Category:Decor images,File:Stone Floor Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/a/ad/Stone_Floor_Tile_Winter.png,image/png,128,128,1156
dataset/images_48\-1371063791963362060.png,Category:Decor images,File:Stone Floor.png,https://stardewvalleywiki.com/mediawiki/images/4/4e/Stone_Floor.png,image/png,48,48,382
dataset/images_48\7262357185479803964.png,Category:Decor images,File:Stone Floor Tile.png,https://stardewvalleywiki.com/mediawiki/images/d/d0/Stone_Floor_Tile.png,image/png,128,128,4405
dataset/images_48\7184630450369140509.png,Category:Decor images,File:Stone Walkway Floor.png,https://stardewvalleywiki.com/mediawiki/images/5/51/Stone_Walkway_Floor.png,image/png,48,48,309
dataset/images_48\-7014847611656804491.png,Category:Decor images,File:Stone Walkway Floor Tile.png,https://stardewvalleywiki.com/mediawiki/images/0/01/Stone_Walkway_Floor_Tile.png,image/png,128,128,906
dataset/images_48\-8056816053795903519.png,Category:Decor images,File:Straw Floor Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/0/0d/Straw_Floor_Tile_Winter.png,image/png,128,128,1542
dataset/images_48\-5020594714189183987.png,Category:Decor images,File:Straw Floor Tile.png,https://stardewvalleywiki.com/mediawiki/images/1/10/Straw_Floor_Tile.png,image/png,128,128,6068
dataset/images_48\2013419987925494456.png,Category:Decor images,File:Weathered Floor.png,https://stardewvalleywiki.com/mediawiki/images/2/2a/Weathered_Floor.png,image/png,48,48,567
dataset/images_48\1472197958935325486.png,Category:Decor images,File:Weathered Floor Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/2/2b/Weathered_Floor_Tile_Winter.png,image/png,128,128,1267
dataset/images_48\-8638329733587876381.png,Category:Decor images,File:Weathered Floor Tile.png,https://stardewvalleywiki.com/mediawiki/images/6/6b/Weathered_Floor_Tile.png,image/png,128,128,5262
dataset/images_48\2844045007934958139.png,Category:Decor images,File:Wood Floor Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/a/a3/Wood_Floor_Tile_Winter.png,image/png,128,128,1116
dataset/images_48\8160265955263435494.png,Category:Decor images,File:Wood Floor.png,https://stardewvalleywiki.com/mediawiki/images/5/58/Wood_Floor.png,image/png,48,48,556
dataset/images_48\445374979597426641.png,Category:Decor images,File:Wood Path.png,https://stardewvalleywiki.com/mediawiki/images/e/e3/Wood_Path.png,image/png,48,48,532
dataset/images_48\-2438684940218836713.png,Category:Decor images,File:Wood Floor Tile.png,https://stardewvalleywiki.com/mediawiki/images/3/35/Wood_Floor_Tile.png,image/png,128,128,4738
dataset/images_48\-9218283930844049673.png,Category:Fence images,File:Gate.png,https://stardewvalleywiki.com/mediawiki/images/9/94/Gate.png,image/png,48,48,562
dataset/images_48\681498138661885678.png,Category:Decor images,File:Wood Path Tile.png,https://stardewvalleywiki.com/mediawiki/images/1/1b/Wood_Path_Tile.png,image/png,128,128,2694
dataset/images_48\-8714872918643072796.png,Category:Decor images,File:Wood Path Tile Winter.png,https://stardewvalleywiki.com/mediawiki/images/f/f9/Wood_Path_Tile_Winter.png,image/png,128,128,3068
dataset/images_48\-4234163692596651423.png,Category:Fence images,File:Hardwood Fence.png,https://stardewvalleywiki.com/mediawiki/images/5/5c/Hardwood_Fence.png,image/png,48,48,621
dataset/images_48\2483941922679174884.png,Category:Fence images,File:Iron Fence.png,https://stardewvalleywiki.com/mediawiki/images/9/9d/Iron_Fence.png,image/png,48,48,553
dataset/images_48\8502846521512392143.png,Category:Fence images,File:Stone Fence.png,https://stardewvalleywiki.com/mediawiki/images/2/2d/Stone_Fence.png,image/png,48,48,553
dataset/images_48\-2384089027411440498.png,Category:Fertilizer images,File:Basic Retaining Soil.png,https://stardewvalleywiki.com/mediawiki/images/c/c7/Basic_Retaining_Soil.png,image/png,48,48,257
dataset/images_48\-1324757934802233259.png,Category:Fence images,File:Wood Fence.png,https://stardewvalleywiki.com/mediawiki/images/1/1e/Wood_Fence.png,image/png,48,48,564
dataset/images_48\1499383139305404944.png,Category:Fertilizer images,File:Basic Fertilizer.png,https://stardewvalleywiki.com/mediawiki/images/9/9b/Basic_Fertilizer.png,image/png,48,48,259
dataset/images_48\4492411732554453575.png,Category:Fertilizer images,File:Deluxe Fertilizer.png,https://stardewvalleywiki.com/mediawiki/images/1/1c/Deluxe_Fertilizer.png,image/png,48,48,325
dataset/images_48\1960621553123274599.png,Category:Fertilizer images,File:Deluxe Speed-Gro.png,https://stardewvalleywiki.com/mediawiki/images/6/6d/Deluxe_Speed-Gro.png,image/png,48,48,289
dataset/images_48\5257368985566195363.png,Category:Fertilizer images,File:Deluxe Retaining Soil.png,https://stardewvalleywiki.com/mediawiki/images/c/c3/Deluxe_Retaining_Soil.png,image/png,48,48,357
dataset/images_48\7710617269496973527.png,Category:Decor images,File:Straw Floor.png,https://stardewvalleywiki.com/mediawiki/images/8/85/Straw_Floor.png,image/png,48,48,689
dataset/images_48\-2007228758445342769.png,Category:Fertilizer images,File:Hyper Speed-Gro.png,https://stardewvalleywiki.com/mediawiki/images/5/53/Hyper_Speed-Gro.png,image/png,48,48,317
dataset/images_48\-425127619257689406.png,Category:Fertilizer images,File:Quality Retaining Soil.png,https://stardewvalleywiki.com/mediawiki/images/0/0a/Quality_Retaining_Soil.png,image/png,48,48,518
dataset/images_48\7880811926539753706.png,Category:Fertilizer images,File:Speed-Gro.png,https://stardewvalleywiki.com/mediawiki/images/9/94/Speed-Gro.png,image/png,48,48,295
dataset/images_48\9099401804009230976.png,Category:Fertilizer images,File:Stardew-texture Basic-Fertilizer.png,https://stardewvalleywiki.com/mediawiki/images/a/ab/Stardew-texture_Basic-Fertilizer.png,image/png,188,188,4150
dataset/images_48\-7146843007913079023.png,Category:Fertilizer images,File:Stardew-texture Basic-Fertilizer-w.png,https://stardewvalleywiki.com/mediawiki/images/9/92/Stardew-texture_Basic-Fertilizer-w.png,image/png,188,188,5060
dataset/images_48\-741063156332837793.png,Category:Fertilizer images,File:Stardew-texture Basic-Retaining-Soil.png,https://stardewvalleywiki.com/mediawiki/images/a/a6/Stardew-texture_Basic-Retaining-Soil.png,image/png,188,188,4966
dataset/images_48\-5747793387074277424.png,Category:Fertilizer images,File:Stardew-texture Deluxe Fertilizer-w.png,https://stardewvalleywiki.com/mediawiki/images/f/f0/Stardew-texture_Deluxe_Fertilizer-w.png,image/png,188,188,2426
dataset/images_48\5263635732084507392.png,Category:Fertilizer images,File:Stardew-texture Deluxe Fertilizer.png,https://stardewvalleywiki.com/mediawiki/images/d/d2/Stardew-texture_Deluxe_Fertilizer.png,image/png,188,188,1837
dataset/images_48\4218936447490946652.png,Category:Fertilizer images,File:Stardew-texture Basic-Retaining-Soil-w.png,https://stardewvalleywiki.com/mediawiki/images/5/54/Stardew-texture_Basic-Retaining-Soil-w.png,image/png,188,188,5735
dataset/images_48\-80471263242790569.png,Category:Fertilizer images,File:Stardew-texture Deluxe Retaining Soil-w.png,https://stardewvalleywiki.com/mediawiki/images/0/02/Stardew-texture_Deluxe_Retaining_Soil-w.png,image/png,188,188,2589
dataset/images_48\-144979485723917522.png,Category:Fertilizer images,File:Stardew-texture Deluxe Retaining Soil.png,https://stardewvalleywiki.com/mediawiki/images/d/df/Stardew-texture_Deluxe_Retaining_Soil.png,image/png,188,188,1975
dataset/images_48\-2034776413285012609.png,Category:Fertilizer images,File:Stardew-texture Deluxe-Speed-Gro-w.png,https://stardewvalleywiki.com/mediawiki/images/7/7f/Stardew-texture_Deluxe-Speed-Gro-w.png,image/png,188,188,5576
dataset/images_48\-2915724630672557149.png,Category:Fertilizer images,File:Stardew-texture Deluxe-Speed-Gro.png,https://stardewvalleywiki.com/mediawiki/images/1/18/Stardew-texture_Deluxe-Speed-Gro.png,image/png,188,188,4781
dataset/images_48\8329358991747725437.png,Category:Fertilizer images,File:Stardew-texture Hyper Speed-Gro-w.png,https://stardewvalleywiki.com/mediawiki/images/2/28/Stardew-texture_Hyper_Speed-Gro-w.png,image/png,188,188,2916
dataset/images_48\-4220191543033547615.png,Category:Fertilizer images,File:Stardew-texture Hyper Speed-Gro.png,https://stardewvalleywiki.com/mediawiki/images/d/d7/Stardew-texture_Hyper_Speed-Gro.png,image/png,188,188,2230
dataset/images_48\4084435460521968281.png,Category:Fertilizer images,File:Stardew-texture Quality-Fertilizer.png,https://stardewvalleywiki.com/mediawiki/images/7/72/Stardew-texture_Quality-Fertilizer.png,image/png,188,188,4520
dataset/images_48\-2114379509126964697.png,Category:Fertilizer images,File:Stardew-texture Quality-Retaining-Soil-w.png,https://stardewvalleywiki.com/mediawiki/images/2/2b/Stardew-texture_Quality-Retaining-Soil-w.png,image/png,188,188,5730
dataset/images_48\-5917242143450584342.png,Category:Fertilizer images,File:Stardew-texture Quality-Retaining-Soil.png,https://stardewvalleywiki.com/mediawiki/images/f/f4/Stardew-texture_Quality-Retaining-Soil.png,image/png,188,188,5011
dataset/images_48\-2496321312542864438.png,Category:Fertilizer images,File:Stardew-texture Speed-Gro-w.png,https://stardewvalleywiki.com/mediawiki/images/1/18/Stardew-texture_Speed-Gro-w.png,image/png,188,188,4916
dataset/images_48\4103493445869624641.png,Category:Fertilizer images,File:Quality Fertilizer.png,https://stardewvalleywiki.com/mediawiki/images/a/a0/Quality_Fertilizer.png,image/png,48,48,538
dataset/images_48\-6311273238481263486.png,Category:Fertilizer images,File:Tree Fertilizer.png,https://stardewvalleywiki.com/mediawiki/images/5/5d/Tree_Fertilizer.png,image/png,48,48,324
dataset/images_48\-6649642891333268244.png,Category:Fertilizer images,File:Stardew-texture Speed-Gro.png,https://stardewvalleywiki.com/mediawiki/images/8/87/Stardew-texture_Speed-Gro.png,image/png,188,188,4112
dataset/images_48\8701794848184435206.png,Category:Armchair images,File:Blue Armchair.png,https://stardewvalleywiki.com/mediawiki/images/6/69/Blue_Armchair.png,image/png,124,128,468
dataset/images_48\-6036848804953015627.png,Category:Armchair images,File:Brown Armchair.png,https://stardewvalleywiki.com/mediawiki/images/c/cf/Brown_Armchair.png,image/png,124,128,465
dataset/images_48\-1370949372923890090.png,Category:Armchair images,File:Green Armchair.png,https://stardewvalleywiki.com/mediawiki/images/4/47/Green_Armchair.png,image/png,124,128,2862
dataset/images_48\-726802295845241376.png,Category:Armchair images,File:Red Armchair.png,https://stardewvalleywiki.com/mediawiki/images/c/c7/Red_Armchair.png,image/png,124,128,2866
dataset/images_48\5916710766022188335.png,Category:Banner images,File:Clouds Banner.png,https://stardewvalleywiki.com/mediawiki/images/2/29/Clouds_Banner.png,image/png,48,123,1038
dataset/images_48\-9096561371447799054.png,Category:Armchair images,File:Yellow Armchair.png,https://stardewvalleywiki.com/mediawiki/images/9/96/Yellow_Armchair.png,image/png,124,128,18926
dataset/images_48\-1831125534120552272.png,Category:Banner images,File:Log Panel 1.png,https://stardewvalleywiki.com/mediawiki/images/f/f3/Log_Panel_1.png,image/png,48,144,436
dataset/images_48\-3843332335918539405.png,Category:Banner images,File:Moonlight Jellies Banner.png,https://stardewvalleywiki.com/mediawiki/images/e/e3/Moonlight_Jellies_Banner.png,image/png,48,126,1237
dataset/images_48\8770221201916855821.png,Category:Banner images,File:Log Panel 2.png,https://stardewvalleywiki.com/mediawiki/images/3/34/Log_Panel_2.png,image/png,48,144,689
dataset/images_48\5302993227333562395.png,Category:Banner images,File:Winter Banner.png,https://stardewvalleywiki.com/mediawiki/images/f/f2/Winter_Banner.png,image/png,48,120,973
dataset/images_48\-2747113318528674141.png,Category:Banner images,File:Wood Panel.png,https://stardewvalleywiki.com/mediawiki/images/0/02/Wood_Panel.png,image/png,45,138,636
dataset/images_48\7493657498271327682.png,Category:Banner images,File:Pastel Banner.png,https://stardewvalleywiki.com/mediawiki/images/6/6c/Pastel_Banner.png,image/png,48,120,910
dataset/images_48\-6103270419555084415.png,Category:Bed images,File:Birch Double Bed.png,https://stardewvalleywiki.com/mediawiki/images/3/33/Birch_Double_Bed.png,image/png,96,128,2341
dataset/images_48\-8312811776255429914.png,Category:Fertilizer images,File:Stardew-texture Quality-Fertilizer-w.png,https://stardewvalleywiki.com/mediawiki/images/1/14/Stardew-texture_Quality-Fertilizer-w.png,image/png,188,188,5407
dataset/images_48\1323719717334029470.png,Category:Bed images,File:Blue Pinstripe Bed.png,https://stardewvalleywiki.com/mediawiki/images/2/25/Blue_Pinstripe_Bed.png,image/png,96,192,973
dataset/images_48\5057421152793477359.png,Category:Bed images,File:Blue Pinstripe Double Bed.png,https://stardewvalleywiki.com/mediawiki/images/0/07/Blue_Pinstripe_Double_Bed.png,image/png,144,192,1166
dataset/images_48\-4053829086832511761.png,Category:Bed images,File:Fisher Double Bed.png,https://stardewvalleywiki.com/mediawiki/images/e/e4/Fisher_Double_Bed.png,image/png,96,128,3078
dataset/images_48\5906231520815961724.png,Category:Bed images,File:Double Bed.png,https://stardewvalleywiki.com/mediawiki/images/b/ba/Double_Bed.png,image/png,96,128,2424
dataset/images_48\-1088067279252316767.png,Category:Bed images,File:Deluxe Red Double Bed.png,https://stardewvalleywiki.com/mediawiki/images/6/6f/Deluxe_Red_Double_Bed.png,image/png,96,128,2879
dataset/images_48\-8200500175541945078.png,Category:Bed images,File:Exotic Double Bed.png,https://stardewvalleywiki.com/mediawiki/images/e/e8/Exotic_Double_Bed.png,image/png,96,128,2421
dataset/images_48\-516622491698091319.png,Category:Bed images,File:Midnight Beach Bed.png,https://stardewvalleywiki.com/mediawiki/images/3/32/Midnight_Beach_Bed.png,image/png,96,192,1210
dataset/images_48\-8815780997312765950.png,Category:Bed images,File:Junimo Bed.png,https://stardewvalleywiki.com/mediawiki/images/c/c9/Junimo_Bed.png,image/png,144,192,1501
dataset/images_48\8779649819712563594.png,Category:Bed images,File:Pirate Double Bed.png,https://stardewvalleywiki.com/mediawiki/images/a/ac/Pirate_Double_Bed.png,image/png,96,128,2376
